ANG3NR7NBQ27N,\t,B00004YWK2,\t,4,\t,1446422400
A2AAJMKGGCWEOT,\t,B00004YWK2,\t,5,\t,1446249600
A21YS2PSI5APWP,\t,B00004YWK2,\t,5,\t,1446163200
A177DKAQC9MKW2,\t,B00004YWK2,\t,5,\t,1445558400
A1FQ5PQ5C7XVSK,\t,B00004YWK2,\t,5,\t,1443657600
A3R5NAWSQQS9AS,\t,B00004YWK2,\t,4,\t,1442966400
A1HK3NTFR9WWUB,\t,B00004YWK2,\t,5,\t,1442448000
A3B8RHP44EO9QB,\t,B00004YWK2,\t,5,\t,1441843200
A27X1VISTUJ5TB,\t,B00004YWK2,\t,5,\t,1441065600
A1Y4KUBA7V4D7W,\t,B00004YWK2,\t,5,\t,1440288000
A1F0C0KIYPL47X,\t,B00004YWK2,\t,4,\t,1440201600
A22DX9XOT1CUQ5,\t,B00004YWK2,\t,4,\t,1437350400
A1FZ28AXBUF6B1,\t,B00004YWK2,\t,5,\t,1436918400
A5POJ3A2LVFB1,\t,B00004YWK2,\t,4,\t,1436832000
A3NFA6HF5LLYT,\t,B00004YWK2,\t,5,\t,1436054400
A3BXP2INWAWLNN,\t,B00004YWK2,\t,4,\t,1435276800
A2JF3Q95DMVC8I,\t,B00004YWK2,\t,4,\t,1435017600
A160Y8BJWHYOER,\t,B00004YWK2,\t,5,\t,1435017600
A144SNMRKANIQA,\t,B00004YWK2,\t,5,\t,1434844800
A396M3Q5HC9MQD,\t,B00004YWK2,\t,3,\t,1433894400
AE5GAVA81O3DP,\t,B00004YWK2,\t,4,\t,1432598400
A1NSZTTH0LLIU2,\t,B00004YWK2,\t,5,\t,1431734400
A3MFS7T9BGNHJ1,\t,B00004YWK2,\t,2,\t,1430265600
A2A33I5BISEN03,\t,B00004YWK2,\t,5,\t,1429747200
A38EYWZGI5S14W,\t,B00004YWK2,\t,5,\t,1429315200
AN63ZGJT5LO9B,\t,B00004YWK2,\t,4,\t,1428710400
A9I5JCYVJ381O,\t,B00004YWK2,\t,5,\t,1428537600
A102NN67BWELB0,\t,B00004YWK2,\t,1,\t,1428278400
AUFUHSYECYIAG,\t,B00004YWK2,\t,1,\t,1428019200
AXCC3KVNCBAP9,\t,B00004YWK2,\t,4,\t,1427587200
A24EAX9PUWHNYA,\t,B00004YWK2,\t,5,\t,1427328000
A37PLC0YOKGGEM,\t,B00004YWK2,\t,3,\t,1426723200
AHYOFCGXMYESN,\t,B00004YWK2,\t,5,\t,1426377600
A17IA8JCLJE2UM,\t,B00004YWK2,\t,3,\t,1426204800
A3968HHZQ78L6F,\t,B00004YWK2,\t,4,\t,1426032000
A3QKLZIBGBP9Q7,\t,B00004YWK2,\t,3,\t,1426032000
A3AP0QM3HZ54U2,\t,B00004YWK2,\t,5,\t,1425600000
A368PWGJ7NBIKG,\t,B00004YWK2,\t,5,\t,1425513600
A1WUSY40L8N9SK,\t,B00004YWK2,\t,5,\t,1425427200
A2G797N2QKWW96,\t,B00004YWK2,\t,1,\t,1425081600
A1ZOAYD5SX4NR2,\t,B00004YWK2,\t,4,\t,1424563200
A2F0IJ0GKOR1S,\t,B00004YWK2,\t,4,\t,1424217600
A39VE18NEOJCMC,\t,B00004YWK2,\t,5,\t,1424131200
A19FFCF2KRGTOZ,\t,B00004YWK2,\t,3,\t,1423526400
A1LI8Z93ZJCCCJ,\t,B00004YWK2,\t,3,\t,1423526400
A17L2NP1E97XQJ,\t,B00004YWK2,\t,5,\t,1423353600
AD79A31C8WQ7O,\t,B00004YWK2,\t,5,\t,1423008000
ASY95GZBBVV9M,\t,B00004YWK2,\t,5,\t,1422144000
A2WE4JPZIFA4K9,\t,B00004YWK2,\t,4,\t,1421971200
A2DIQTZPF26T1L,\t,B00004YWK2,\t,5,\t,1421884800
A4FT45VC2WK1R,\t,B00004YWK2,\t,5,\t,1421712000
A1JOENOEO13HZN,\t,B00004YWK2,\t,3,\t,1421539200
A33J83QZLL0JAG,\t,B00004YWK2,\t,3,\t,1421193600
A1T7AB4QD7J1JA,\t,B00004YWK2,\t,1,\t,1420761600
AUA72XT8IDM6F,\t,B00004YWK2,\t,4,\t,1420675200
A1QK0RUV1ERTPV,\t,B00004YWK2,\t,4,\t,1420243200
A2MVWBVM0CIAQ4,\t,B00004YWK2,\t,5,\t,1420243200
AU6BBJ3GGR296,\t,B00004YWK2,\t,2,\t,1420070400
A15GIKJZMKRBSY,\t,B00004YWK2,\t,4,\t,1419984000
A2OLBZMK0CSSN,\t,B00004YWK2,\t,4,\t,1419638400
A1DLJ89ZKZYNKQ,\t,B00004YWK2,\t,4,\t,1419465600
AJI6TL781ML9P,\t,B00004YWK2,\t,2,\t,1419206400
A2RD2YDV08F3Q1,\t,B00004YWK2,\t,4,\t,1418860800
A1M8RQ9IKLJP4W,\t,B00004YWK2,\t,5,\t,1418774400
A16A7NQ3OENN62,\t,B00004YWK2,\t,3,\t,1418515200
A1WM3L904FRRU2,\t,B00004YWK2,\t,4,\t,1417305600
A38A7YZ8SLXIXH,\t,B00004YWK2,\t,5,\t,1417219200
AYJ6PQVLLZNSL,\t,B00004YWK2,\t,5,\t,1417132800
A2Y7SMAVZNBZSK,\t,B00004YWK2,\t,4,\t,1417132800
A12G2WSNGK58BK,\t,B00004YWK2,\t,2,\t,1415836800
A1GLL2VDHUWP5O,\t,B00004YWK2,\t,4,\t,1415232000
A3K9IRC89IN1TI,\t,B00004YWK2,\t,3,\t,1414886400
A3MD7BIU52EXFX,\t,B00004YWK2,\t,5,\t,1414281600
A2LZXLVXKVE0N0,\t,B00004YWK2,\t,4,\t,1412640000
A2JY5CBH8Q7I2D,\t,B00004YWK2,\t,4,\t,1412380800
A10FT9CYOHPU7E,\t,B00004YWK2,\t,2,\t,1411776000
A1BB00SC9W8P7U,\t,B00004YWK2,\t,1,\t,1411603200
A1J4H55CZMNTIN,\t,B00004YWK2,\t,5,\t,1411257600
A2XXG5LYLAHU39,\t,B00004YWK2,\t,3,\t,1410652800
A2DRX3YDB4I4YG,\t,B00004YWK2,\t,5,\t,1405123200
AQ7HA3PPR7103,\t,B00004YWK2,\t,4,\t,1404950400
A2LIKVWD9JJKHE,\t,B00004YWK2,\t,2,\t,1404518400
A1PVJPQNREXC5H,\t,B00004YWK2,\t,4,\t,1403913600
AH21ENXL4KYRF,\t,B00004YWK2,\t,5,\t,1399334400
A1SPSXLSP0YHS9,\t,B00004YWK2,\t,5,\t,1398816000
A2CCIXRPKCK3F9,\t,B00004YWK2,\t,4,\t,1398211200
A3MOD6QV51B280,\t,B00004YWK2,\t,4,\t,1397692800
A3CFU12GS5CZCN,\t,B00004YWK2,\t,5,\t,1397520000
AR5YEJI4V4JUU,\t,B00004YWK2,\t,5,\t,1397347200
A36N5LNK7IRIUB,\t,B00004YWK2,\t,5,\t,1396483200
A2Z9GN9ALAK5DL,\t,B00004YWK2,\t,5,\t,1395878400
AF9UFIOZ0OCQU,\t,B00004YWK2,\t,5,\t,1395619200
AOU3PIRMXLJWD,\t,B00004YWK2,\t,3,\t,1395619200
A17Z7LXC2EIGEN,\t,B00004YWK2,\t,5,\t,1395360000
A7PCOGM1OG9K7,\t,B00004YWK2,\t,5,\t,1394841600
A1LU9K51MINQWO,\t,B00004YWK2,\t,5,\t,1394755200
A2A220FCLQEMXG,\t,B00004YWK2,\t,5,\t,1394496000
A2941TNFB67P41,\t,B00004YWK2,\t,3,\t,1394409600
ALXRKQ572JVN4,\t,B00004YWK2,\t,5,\t,1393718400
A13TAGJBW6AFT3,\t,B00004YWK2,\t,4,\t,1393459200
AXQPJFOALBYAH,\t,B00004YWK2,\t,4,\t,1393459200
A3IFXSOTK5PMCQ,\t,B00004YWK2,\t,5,\t,1393200000
A2E306I7I0BC70,\t,B00004YWK2,\t,1,\t,1393113600
A33QPGN18TS2Q2,\t,B00004YWK2,\t,1,\t,1393027200
A1PV4XG1ZC4VJ6,\t,B00004YWK2,\t,5,\t,1392336000
A3O8GRD52CYUAM,\t,B00004YWK2,\t,1,\t,1392249600
AXZMO1BN2C7J7,\t,B00004YWK2,\t,4,\t,1391904000
A1NKL04HDUYNSM,\t,B00004YWK2,\t,1,\t,1390521600
A3JSOLOAC9DTV1,\t,B00004YWK2,\t,5,\t,1390262400
A2F2T6UPKCKU02,\t,B00004YWK2,\t,5,\t,1389312000
AE16C62OFU06Q,\t,B00004YWK2,\t,5,\t,1389312000
A3942BIAU66T9R,\t,B00004YWK2,\t,5,\t,1388275200
A2AE8D96OG49C3,\t,B00004YWK2,\t,4,\t,1388102400
A1HZ6T8V9IFBRV,\t,B00004YWK2,\t,5,\t,1388016000
A3SQKDAQWQCPVA,\t,B00004YWK2,\t,1,\t,1387670400
A2WGQWI7ZWFMRO,\t,B00004YWK2,\t,5,\t,1387238400
A2X66A9HPMDH8T,\t,B00004YWK2,\t,4,\t,1387065600
A24D6WOEP7PP3W,\t,B00004YWK2,\t,1,\t,1386979200
AVV6SULI41K6P,\t,B00004YWK2,\t,4,\t,1386460800
A2633VANDHCM7,\t,B00004YWK2,\t,5,\t,1384300800
A36QEY3SFO3KRP,\t,B00004YWK2,\t,5,\t,1384041600
A3M2S6EMYVP10S,\t,B00004YWK2,\t,4,\t,1383091200
A2VGD9B817PXFN,\t,B00004YWK2,\t,5,\t,1382400000
A1Y9K3QLN51BXF,\t,B00004YWK2,\t,4,\t,1381449600
A27XC2HGQOX0BZ,\t,B00004YWK2,\t,5,\t,1378857600
A3S3UA3D7TXBS6,\t,B00004YWK2,\t,4,\t,1376438400
A2M0FK9WA59WWT,\t,B00004YWK2,\t,5,\t,1375401600
A8A3N3S5HPPEH,\t,B00004YWK2,\t,5,\t,1372377600
A38MGPTXM9ZJVI,\t,B00004YWK2,\t,4,\t,1371427200
AE2URYCBT0SX9,\t,B00004YWK2,\t,4,\t,1369526400
A17IU11U0ZX1KA,\t,B00004YWK2,\t,3,\t,1369094400
A1VD0IGPNKP6X5,\t,B00004YWK2,\t,3,\t,1368057600
A2282V7ICQ8NPB,\t,B00004YWK2,\t,5,\t,1366761600
A16RQOWNVD8JI7,\t,B00004YWK2,\t,4,\t,1365552000
A1AMCUUMMJ76SJ,\t,B00004YWK2,\t,4,\t,1365120000
A3ANJAL6WAGISZ,\t,B00004YWK2,\t,4,\t,1364947200
A31I9GY8AQK988,\t,B00004YWK2,\t,3,\t,1364428800
AMTP99FS7VJ6K,\t,B00004YWK2,\t,4,\t,1363737600
A2M7PPYXV7AKD,\t,B00004YWK2,\t,5,\t,1363132800
A214QSKWY16VFK,\t,B00004YWK2,\t,4,\t,1362873600
A2JU5ZC2L8F9E5,\t,B00004YWK2,\t,2,\t,1361404800
A2098GTTMARU5G,\t,B00004YWK2,\t,4,\t,1360713600
A1W8N0TRRCMPJB,\t,B00004YWK2,\t,5,\t,1360540800
A17Y465UXZOJE3,\t,B00004YWK2,\t,5,\t,1358812800
ARUFF92T1NWUZ,\t,B00004YWK2,\t,5,\t,1357171200
A1HTPZLGXHYF6M,\t,B00004YWK2,\t,4,\t,1355616000
A2HRINI4ZC8SI1,\t,B00004YWK2,\t,5,\t,1353715200
A37T9ZLWVZBKUV,\t,B00004YWK2,\t,4,\t,1352764800
A2E4IH9IR09FP0,\t,B00004YWK2,\t,5,\t,1351641600
A6MDJBO9LWDGH,\t,B00004YWK2,\t,2,\t,1346803200
A17ODKZV8TK69X,\t,B00004YWK2,\t,4,\t,1335398400
A3LZ13IS49DF09,\t,B00004YWK2,\t,5,\t,1333584000
A2BWV92CFIMYJF,\t,B00004YWK2,\t,5,\t,1331942400
A313BC9WNQ0E5Y,\t,B00004YWK2,\t,4,\t,1326326400
A2ZZ1CXXXEWIM2,\t,B00004YWK2,\t,4,\t,1324425600
A1VEX8UG96ZW8,\t,B00004YWK2,\t,1,\t,1324339200
A28NE4GRW9IRVT,\t,B00004YWK2,\t,1,\t,1321920000
A87BVZO1P3L1A,\t,B00004YWK2,\t,2,\t,1320796800
A1216FXLLOHKCX,\t,B00004YWK2,\t,3,\t,1320019200
A1A60ALSV5DB5C,\t,B00004YWK2,\t,4,\t,1317945600
AUGA9EA77OMZ6,\t,B00004YWK2,\t,5,\t,1315958400
A1Q6URSQQCPPC1,\t,B00004YWK2,\t,5,\t,1310947200
A5WLZSUCRYWM4,\t,B00004YWK2,\t,2,\t,1309132800
A2SZDB4QMI7MLV,\t,B00004YWK2,\t,5,\t,1306454400
AKSHCRTIUM88N,\t,B00004YWK2,\t,4,\t,1302912000
A3028R8VERNDHI,\t,B00004YWK2,\t,1,\t,1300406400
A379FFPH5382H3,\t,B00004YWK2,\t,4,\t,1300320000
A2GJ29QY49N3DB,\t,B00004YWK2,\t,5,\t,1297209600
A1MOT6Z28G91LB,\t,B00004YWK2,\t,4,\t,1296432000
A2XSOCG4FX5SP1,\t,B00004YWK2,\t,4,\t,1296432000
A2UJXSZGJNSS2Y,\t,B00004YWK2,\t,1,\t,1296172800
AOZPV58BLBOAM,\t,B00004YWK2,\t,2,\t,1296000000
A3OTWPZD05CEBC,\t,B00004YWK2,\t,4,\t,1295568000
A2KK7GOM4ER6B6,\t,B00004YWK2,\t,3,\t,1295136000
A1MPCN0WP5RNT7,\t,B00004YWK2,\t,5,\t,1293667200
A2244ERTHEWGWA,\t,B00004YWK2,\t,2,\t,1292112000
A1WD2RP3E3GNE4,\t,B00004YWK2,\t,4,\t,1291939200
A1HQDDFSSO9DXX,\t,B00004YWK2,\t,5,\t,1291680000
A3IM2JACR52C9L,\t,B00004YWK2,\t,5,\t,1290556800
A1AP775QVO6GR,\t,B00004YWK2,\t,5,\t,1290211200
A4Q4DZYLJJXV2,\t,B00004YWK2,\t,4,\t,1269129600
A1H3SBUUQX9LF8,\t,B00004YWK2,\t,4,\t,1267056000
ACOSSB946YQ7K,\t,B00004YWK2,\t,4,\t,1264896000
AGLUG87SLGW3Y,\t,B00004YWK2,\t,3,\t,1264204800
A25W2RIQ6K0OAT,\t,B00004YWK2,\t,4,\t,1261612800
A2UDM9NG07QY2U,\t,B00004YWK2,\t,5,\t,1261180800
AV6BE8FQMCKF2,\t,B00004YWK2,\t,5,\t,1257379200
A2DZO8MWVM4WKD,\t,B00004YWK2,\t,5,\t,1245283200
A3QG8R4G8LDTEE,\t,B00004YWK2,\t,5,\t,1233100800
A30860LMO2PYWZ,\t,B00004YWK2,\t,3,\t,1227916800
A101BOECUT4QS4,\t,B00004YWK2,\t,4,\t,1227225600
A3HD67LBDFGGYH,\t,B00004YWK7,\t,5,\t,1408320000
A6WJAUYD0P8ZF,\t,B00004YWK7,\t,4,\t,1396656000
A1M89QTF7BWXBL,\t,B00004YWK7,\t,1,\t,1383696000
A1L1N3J6XNABO2,\t,B00004YWK7,\t,5,\t,1383609600
A27MJZJW6PLN0B,\t,B00004YWK7,\t,4,\t,1372723200
A3AQYXKRYS336T,\t,B00004YWK7,\t,4,\t,1369440000
A1WWAP7DDBXFFG,\t,B00004YWK7,\t,1,\t,1364342400
A1OTUFX7QJ6PCR,\t,B00004YWK7,\t,5,\t,1362009600
A24LZA0HIACIXL,\t,B00004YWK7,\t,4,\t,1360368000
A3NNO32KVSYJTO,\t,B00004YWK7,\t,5,\t,1347408000
A38O5H405KIPRG,\t,B000056J8D,\t,5,\t,1330473600
A2OJ0EB5X4D2FA,\t,B000056J8D,\t,5,\t,1324598400
A1YZBU8Y95Z97O,\t,B000056J8D,\t,5,\t,1323820800
A2C4VJ158Y0JFB,\t,B000056J8D,\t,5,\t,1316736000
A27CXX3I8GRY42,\t,B000056J8D,\t,4,\t,1301788800
A23X7U9IJPY0VL,\t,B000056J8D,\t,5,\t,1297296000
AZZQ6G2EQ08O6,\t,B000056J8D,\t,4,\t,1289088000
A1DMF71D9QHC3Y,\t,B000056J8D,\t,4,\t,1455580800
AT3RTK0WKEGH9,\t,B000056J8D,\t,5,\t,1447545600
A1MH93TZK8EGOZ,\t,B000056J8D,\t,4,\t,1446249600
A35V5XWKP3GWAW,\t,B000056J8D,\t,1,\t,1442016000
A23GKC1IXH19TT,\t,B000056J8D,\t,4,\t,1437868800
A17M9O2F7LGWMF,\t,B000056J8D,\t,5,\t,1427760000
A2DH4EROZLFB8T,\t,B000056J8D,\t,5,\t,1426291200
A9BQYN2WA6MWN,\t,B000056J8D,\t,5,\t,1425081600
A2DAROM0MUV9Q4,\t,B000056J8D,\t,2,\t,1424649600
A2Y9VMBA007XTN,\t,B000056J8D,\t,5,\t,1424217600
A3SY21NP0CA11V,\t,B000056J8D,\t,4,\t,1423440000
A17W1BALP211MS,\t,B000056J8D,\t,5,\t,1423353600
A1ESLPMVMO5IY4,\t,B000056J8D,\t,5,\t,1419638400
ATB7903JF8MGX,\t,B000056J8D,\t,5,\t,1416614400
A269ZQROQWEG51,\t,B000056J8D,\t,5,\t,1405468800
A1V3GW898VWU68,\t,B000056J8D,\t,5,\t,1400198400
A3GNESHHU6WXXQ,\t,B000056J8D,\t,5,\t,1398384000
A2QGC44DO0SKAT,\t,B000056J8D,\t,5,\t,1397001600
A1HKA5T1OMTMF5,\t,B000056J8D,\t,5,\t,1395792000
A1K0GOVIJHQ5SN,\t,B000056J8D,\t,5,\t,1395619200
A3GKRQWPAIZR3L,\t,B000056J8D,\t,4,\t,1395446400
A3KGXLCU25FEHN,\t,B000056J8D,\t,5,\t,1393372800
A3JL74EPBJ78QF,\t,B000056J8D,\t,5,\t,1393027200
A110ABVLBP6VYC,\t,B000056J8D,\t,5,\t,1390348800
A1WQLCLHURMZXL,\t,B000056J8D,\t,5,\t,1371340800
A3SABYHCZBYZA7,\t,B000056J8D,\t,5,\t,1364256000
A1JPZF1SGPLHFH,\t,B000056J8D,\t,5,\t,1360800000
A3VT5UEZFSPQ5F,\t,B000056J8D,\t,5,\t,1359590400
A2SDOA7DXEWPEO,\t,B000056J8D,\t,5,\t,1356825600
A1MGMTXUV5TVA8,\t,B000056J8D,\t,5,\t,1354233600
A1LA5EF74R5L75,\t,B00005OU6T,\t,4,\t,1005177600
A2T29VXIINEFQF,\t,B00005OU6T,\t,5,\t,1517788800
AGBBP743TC6EE,\t,B00005OU6T,\t,3,\t,1515715200
A1YV0PVQJI5USW,\t,B00005OU6T,\t,4,\t,1515628800
A1AEXPJIBR5DUE,\t,B00005OU6T,\t,3,\t,1515456000
A2GH4T2DIS7MQB,\t,B00005OU6T,\t,5,\t,1512777600
A1JXYNTNOVY6LE,\t,B00005OU6T,\t,5,\t,1505692800
A29N41X2FI1OIE,\t,B00005OU6T,\t,4,\t,1503360000
A1N0ZK1K8FY8WF,\t,B00005OU6T,\t,5,\t,1502409600
A38RW5E0MVDU79,\t,B00005OU6T,\t,5,\t,1502323200
A34PHU91ZPOFL7,\t,B00005OU6T,\t,1,\t,1500595200
A3LLUO2O9S4NGL,\t,B00005OU6T,\t,5,\t,1492387200
A3H73Z3VYHH7LD,\t,B00005OU6T,\t,1,\t,1492300800
AFKTD9W28JDVV,\t,B00005OU6T,\t,5,\t,1492300800
A1R3M5KZ59RYA7,\t,B00005OU6T,\t,2,\t,1491955200
